Transect	Quadrant	soil.type	X	Y	NO3f	NH4f	NO3i	NH4i	NMIN	NETN	PO4	Al	Ca	K	Mg	P	SBC	SN	TotalN	TotalC			
T2	0/20	V	827134.9874	1152919.772	131.3967794	150.1577778	273.6277658	56.51901451	2.301635928	-5.079678084	1.492251208	1453.586052	155.7767185	146.8655454	68.32398499	1.731298121	370.9662489	330.1467803	0.241224188	4.377772303			
T2	20-Oct	V	827129.9292	1152911.145	116.1023149	458.6340823	189.6362923	241.4648986	22.37732155	-2.626213482	0	1277.305111	113.4515736	137.6885831	79.14914195	3.874659873	330.2892987	431.1011909	0.428398795	5.911903365			
T2	20/10	V	827133.4973	1152897.461	102.0585306	176.3887561	165.1802175	74.49597829	6.705823128	-2.254345958	1.363756754	2275.829262	123.7117068	137.9739692	85.60211472	1.482332904	347.2877907	239.6761958	0.358368361	5.196341233			
T2	20/40	V	827107.6182	1152912.635	125.3995411	284.3438045	231.3155919	125.9086957	10.86915891	-3.782716099	1.958217161	1190.655102	231.1411097	140.094619	54.36766121	2.022801475	425.6033899	357.2242876	0.448407877	5.57306933			
T2	30/0	V	827137.0655	1152883.776	72.46411838	323.0490702	90.63665462	142.5566232	15.97975561	-0.649019151	0	1272.033101	104.2548015	77.00006547	61.20983265	0	242.4646996	233.1932778	0.208027496	4.169217733			
T2	30/30	V	827111.1863	1152898.951	97.4475886	326.3655541	146.2391909	89.5350725	13.11103658	-1.742557224	0.675179566	518.976217	20.4604799	17.47918401	14.56956748	0.033747634	52.50923139	235.7742634	0.364939954	4.361032452			
T2	40/10	V	827123.3809	1152880.208	89.65720615	189.6791184	157.7213406	64.28338408	6.639227429	-2.430861946	3.581562582	1994.544682	95.95089873	171.7282923	76.33191441	3.033074764	344.0111054	222.0047247	0.436893198	5.305131691			
T2	40/40	V	827097.5017	1152895.383	123.9077657	109.9369445	152.8391667	39.87108697	4.317022517	-1.033264321	0.978706941	1365.429879	76.64505252	132.9992456	45.14578596	0.652004883	254.7900841	192.7102537	0.201408605	3.835918439			
T2	50/0	V	827126.949	1152866.523	80.14902177	103.1751812	100.0845653	25.38855779	3.879578411	-0.711983696	0	1703.224083	57.68650132	94.93741427	40.96073908	0	193.5846547	125.4731231	0.270228032	4.053420476			
T2	50/30	V	827101.0699	1152881.698	94.69006445	206.9987811	112.7420532	28.32945653	7.759866031	-0.644713883	0	490.3374866	20.50326544	13.57936505	15.93889757	0	50.02152806	141.0715097	0.275271058	3.578523759			
T2	60/10	V	827113.2644	1152862.955	104.996876	251.1178986	160.6144807	51.41271741	8.818321834	-1.986343025	2.075893961	649.3826674	25.14362904	41.2980209	17.02616056	0.74446633	83.4678105	212.0271981	0.178043776	4.451094408			
T2	60/40	V	827087.3853	1152878.13	88.27090985	337.8960814	124.811872	23.15321015	11.58958319	-1.305034363	0.788720476	1636.232299	68.78195216	125.1755328	59.73607425	0.711611385	253.6935592	147.9650822	0.406126137	5.251949362			
T2	70/0	V	827116.8325	1152849.271	82.36408216	220.6899638	65.23126814	146.4737827	13.72487716	0.611886215	0.504689291	1048.865431	54.53907932	71.34035568	32.74607558	0	158.6255106	211.7050508	0.346193199	4.207578878			
T2	70/30	V	827090.9534	1152864.445	56.12993158	151.4401812	113.7365701	25.74133334	4.270531287	-2.057379947	2.621224194	764.6032624	34.04918937	66.95382905	31.972895	1.661977669	132.9759134	139.4779034	0.512737523	6.665587797			
T2	80/10	V	827103.1479	1152845.702	106.0365983	343.6785549	150.8501329	52.67180437	12.55488659	-1.60048338	1.178738215	1312.360296	30.91490373	75.98169068	30.61008046	0.540711909	137.5066749	203.5219373	0.252776249	4.297196238			
T2	80/40	V	827077.2688	1152860.877	86.01064415	362.6869929	169.9988227	197.1203379	16.99354115	-2.999577807	2.946865339	687.9394363	35.7550507	60.63212157	33.31728608	1.186647063	129.7044584	367.1191606	0.525808758	6.835513852			
T2	90/0	V	827106.7161	1152832.018	94.59965382	345.3162562	143.7076933	184.9458841	17.18407503	-1.753858553	2.109549045	2092.048977	88.62465166	120.8549297	68.38609262	1.961915129	277.865674	328.6535774	0.416240619	4.943919187			
T2	90/30	V	827080.837	1152847.192	43.98477055	324.4380629	80.19422708	190.1221305	17.08395489	-1.293194876	0.152163799	491.6305492	13.07403591	21.19157864	18.49426371	0	52.75987826	270.3163576	0.419730377	5.419996607			
T2	100/10	V	827093.0315	1152828.45	102.585926	206.0350355	89.95857491	1.329036232	7.856836528	0.450976823	0	597.5787044	8.747266852	23.10643479	11.23603113	0	43.08973277	91.28761114	0.341524893	3.876769061			
T2	100/40	V	827067.1524	1152843.624	79.19971017	174.8731885	182.4486474	75.82501452	5.266045206	-3.687462044	5.124959588	1057.69705	37.87210119	102.907502	47.64039888	1.47923754	188.4200021	258.2736619	0.474446668	5.985327196			
T2	110/0	V	827096.5996	1152814.765	104.6653704	219.2909783	166.1747344	79.67222467	8.480494252	-2.196762998	0.881258961	507.3876526	36.30332066	45.32157295	25.36923501	0.498299943	106.9941286	245.8469591	0.453714535	5.453470788			
T2	110/30	V	827070.7205	1152829.94	101.1996297	231.6486837	174.6281281	75.82501452	8.358757134	-2.622446372	4.243885994	1452.521222	150.9955775	143.6087575	76.59137349	2.648414553	371.1957085	250.4531426	0.311456322	5.50544852			
T2	120/10	V	827082.915	1152811.197	117.8803905	273.734831	212.7362078	111.7789421	10.38064128	-3.387707759	2.152112959	2107.1854	151.961932	164.7778087	88.43135402	3.134833012	405.1710947	324.5151499	0.478957317	5.565814333			
T2	120/40	V	827057.0359	1152826.372	96.00101855	109.9369445	65.86414254	37.28296378	6.334170867	1.076317001	0	1259.861951	59.52030713	59.60897903	27.83696499	0	146.9662512	103.1471063	0.278223807	3.329411554			
T2	130/0	V	827086.4832	1152797.512	72.1928865	277.2833689	84.4435266	25.74133334	10.38478793	-0.437522861	0.179952911	1409.044526	54.91555096	83.96405534	36.47167329	0.931399871	175.3512796	110.1848599	0.373431025	4.611873161			
T2	130/30	V	827060.604	1152812.687	92.41473031	262.8271853	165.1802175	34.69484059	8.02701924	-2.598767398	0	520.1047925	14.3905524	12.39644805	12.74672484	0	39.53372529	199.8750581	0.297516066	3.290708004			
T2	140/10	V	827072.7986	1152793.944	102.9777054	236.6617151	140.1364735	119.4733624	11.39201105	-1.327098862	0.481948822	527.3947985	7.285226881	18.35514968	14.24888831	0.169329767	39.88926487	259.6098359	0.328418671	3.897811074			
T2	140/40	V	827046.9194	1152809.119	89.35583739	237.8042199	92.76130438	16.99767392	8.978443815	-0.121623821	0	417.3444	6.262644347	5.738122096	7.952403787	0	19.95317023	109.7589783	0.237782578	3.210064806			
T2	150/0	V	827076.3667	1152780.26	80.6764171	314.8006072	99.72292274	11.61157971	10.97734576	-0.680232344	0	1888.812531	118.3428376	107.919276	48.27801767	0	274.5401313	111.3345025	0.274047842	3.471272669			
T2	150/30	V	827050.4876	1152795.434	80.45039053	342.4738729	113.1036957	28.32945653	12.07678658	-1.16618947	0.498781371	929.6289545	64.22678346	71.99059577	41.89109857	0.174673023	178.1084778	141.4331522	0.368257539	4.185561293			
T2	160/10	V	827062.6821	1152776.691	99.72292274	177.3214131	153.9692996	119.1935653	8.652450055	-1.937370601	0	393.925452	107.7512792	27.0487374	49.41507671	0	184.2150933	273.1628649	0.260036372	4.178515488			
T2	160/40	V	827036.803	1152791.866	41.79984704	185.830798	23.86840581	14.1997029	7.784355075	0.640408615	0	505.291548	42.6409059	1	14.46755431	0	58.10846021	38.06810871	0.161883331	1.771723121			
T2	170/0	V	827066.2502	1152763.007	70.21892112	268.7217996	100.7174397	105.3436087	12.27024606	-1.089232805	1.240813595	1195.422732	167.1573688	130.8921778	71.42544153	1.555162144	369.4749881	206.0610484	0.317275698	3.901633588			
T2	170/30	V	827040.3711	1152778.181	1.145201289	107.1389735	0	43.71829712	5.42865971	0.040900046	1.498018203	1255.866015	157.8219464	29.09208703	72.47538367	0	259.3894171	43.71829712	0.242240047	3.822009631			
T2	180/10	V	827052.5656	1152759.439	22.76840983	275.3558777	24.5012802	34.69484059	11.01135171	-0.061888228	0.476993995	979.6679678	161.2247002	67.02244854	74.71743258	0	302.9645813	59.19612079	0.244195946	2.967919963			
T2	180/40	V	827026.6865	1152774.613	0	204.4850484	18.30815218	102.7554855	10.31901363	-0.653862578	2.412659261	1091.360613	294.0893289	110.6713343	147.031318	0.366657987	551.7919812	121.0636377	0.268026876	3.573691676			
T2	190/0	V	827056.1338	1152745.754	145.6967271	431.0041185	212.1033334	166.9689204	18.98451545	-2.371664511	0	905.1699202	122.3221912	127.3301736	53.73889783	2.299811417	303.3912626	379.0722538	0.325554081	3.625088689			
T2	190/30	V	827030.2547	1152760.929	64.17647748	105.6234058	63.01620775	57.14855799	5.854722627	0.041438205	0	796.8365041	134.6841118	42.11747078	59.64424063	0	236.4458232	120.1647657	0.260133553	2.427913161			
T2	200/10	V	827042.4492	1152742.186	78.31067233	258.0084574	65.86414254	41.13017393	11.12804147	0.444518921	0	1398.574101	144.8343869	86.83150629	59.39985019	0	291.0657434	106.9943165	0.267885656	2.589561343			
T2	200/40	V	827016.5701	1152757.361	130.52281	340.4198069	322.4947103	160.533587	11.03505335	-6.856139294	0	482.7461799	83.66624861	45.20417485	26.99163837	0.451818206	155.8620618	483.0282973	NA	NA			
T2	210/0	V	827046.0173	1152728.501	85.49831726	87.78634061	87.69830921	23.15321015	3.883555672	-0.078571141	0.27177731	1834.363393	123.3957381	118.5186472	73.70482674	0.741491733	315.619212	110.8515194	0.340239667	4.055289004			
T2	210/30	V	827020.1382	1152743.676	119.2666868	444.1778987	254.7319445	250.4184059	19.96896596	-4.838044918	3.627274506	495.7378929	19.03648154	21.76645084	14.17633735	0	54.97926973	505.1503504	0.532090967	6.725280913			
T2	220/10	V	827032.3327	1152724.933	63.57373996	112.7349155	88.33118361	37.28296378	4.473586987	-0.884194416	0	1102.209415	107.4229967	77.40974712	31.21549961	0.092827747	216.0482434	125.6141474	0.327036505	3.793623458			
T2	220/40	V	827006.4536	1152740.108	121.3611997	173.5907851	113.5557488	134.0228116	11.26496599	0.278766103	0	981.13247	99.37161642	78.77287019	47.02536538	0	225.169852	247.5785604	0.171072891	2.692147074			
T2	230/20	V	827018.6481	1152721.365	103.6859219	359.072947	127.4337802	205.5109711	19.31557356	-0.848137796	3.310600439	888.1059793	153.5520903	74.1583136	48.04186542	1.230800391	275.7522693	332.9447513	0.334924138	3.767896558			
T2	240/20	V	827013.5899	1152712.739	75.94492756	324.4380629	89.00926332	60.43617393	13.27892504	-0.46658342	0.678373063	1369.543515	65.52136776	88.66755972	31.50258271	1.346194424	185.6915102	149.4454373	0.199772083	3.514172554			
T2	20.10.1	V	827131.8933	1152897.335	5.967101451	454.0873794	0	201.8736088	9.220745431	0.213110766	0.260095143	885.3081562	46.91990688	40.45265857	21.04823466	1.19081496	108.4208001	201.8736088	0.377861728	4.505274445			
T2	30.00.1	V	827138.921	1152887.87	12.32598229	298.1004953	10.26160628	217.7520943	2.943313464	0.073727715	3.71184533	1127.842675	77.90971888	98.76661081	65.86356306	4.593834323	242.5398928	228.0137006	0.202662334	3.667223194			
T2	30.30.1	V	827108.9615	1152901.542	NA	NA	0	228.7341305	NA	NA	1.024468747	1133.810349	67.16727512	54.98000235	30.27827923	2.305909768	152.4255567	228.7341305	0.376077846	4.364252218			
T2	40.40.1	V	827100.035	1152891.973	3.164371982	501.069976	0	327.5025074	6.311851452	0.113013285	1.079332111	1351.174886	85.6205573	88.73655457	44.12279664	4.635084057	218.4799085	327.5025074	0.470327895	5.663131798			
T2	50.00.1	V	827125.1669	1152867.22	8.619146541	434.268418	9.402705317	222.6485436	7.529868418	-0.027984242	0.464373214	1517.517273	97.6629154	84.92281827	45.86353878	2.131223972	228.4492725	232.0512489	0.424530135	5.325923517			
T2	50.30.1	V	827101.2176	1152885.251	0.436984702	357.6739615	0	216.4930073	5.057783531	0.015606597	0.31922351	820.1277956	124.1725988	67.26336943	48.23240047	1.425657398	239.6683687	216.4930073	0.434133567	5.161365741			
T2	60.10.1	V	827113.3156	1152862.983	6.81093398	818.406522	0	527.4175364	10.63571141	0.243247642	0.895472047	233.2705124	89.04240807	34.54123927	3.024378679	0.895472047	126.608026	527.4175364	0.490268221	7.056017142			
T2	70.00.1	V	827117.119	1152849.265	2.667113528	300.8984663	0	199.4253841	3.719292703	0.095254055	0.144518764	1154.572677	77.330621	61.11037315	34.33741473	1.302274512	172.7784089	199.4253841	0.261557731	3.099943474			
T2	100.10.1	V	827088.2898	1152832.482	10.33694847	375.0446982	0	201.8736088	6.553858497	0.369176731	2.158576499	1622.16275	110.3663363	151.6642209	40.15389767	3.119521944	302.1844549	201.8736088	0.384901453	4.676552658			
T2	110.00.1	V	827096.0482	1152815.703	14.75200081	367.5834422	5.831485509	201.8736088	6.236798168	0.318589832	2.560655439	1126.171294	58.80551294	80.02451378	35.59625119	3.32499904	174.4262779	207.7050943	0.241205793	4.582910074			
T2	110.30.1	V	827066.7354	1152831.743	0	566.5891306	0	323.7951958	8.67121196	0	3.741586849	1372.371178	91.98157239	77.42872375	42.27005511	2.867279877	211.6803513	323.7951958	0.328224374	3.871116878			
T2	120.40.1	V	827057.5297	1152830.812	6.765728666	261.3771257	0	193.3397972	2.671537757	0.241633167	0.261788145	1033.400448	82.01806004	46.24476514	33.0085127	0.67085158	161.2713379	193.3397972	0.279157026	5.053704786			
T2	160.10.1	V	827060.1705	1152781.7	15.74651772	335.5233576	22.96429953	200.6844711	4.557896597	-0.257777922	0.318097789	1500.763561	267.368722	124.8381889	81.2302482	1.593227915	473.4371591	223.6487706	0.222698813	4.182864661			
T2	200.40.1	V	827020.4292	1152759.375	0	451.6391548	0	272.5923262	6.394529592	0	0.864271053	1207.737956	467.9233647	298.2873813	103.0917536	2.00287563	869.3024996	272.5923262	0.314901209	3.656352932			
T3	1	V	827027.5049	1152495.767	68.46097173	236.6571523	100.6854316	131.9556252	2.588467	-1.150874	2.142756231	1515.823027	70.67512556	81.790052	42.10325782	3.943504145	194.5684354	232.6410568	0.476955794	5.818860689	0.492414939	0.094846342	0.000395193
T3	2	V	827026.5138	1152495.634	89.26727306	196.0576748	140.6786387	116.4092444	1.008467	-1.83612	4.574996787	1332.655835	51.96687162	82.70922325	39.31935783	3.789363794	173.9954527	257.0878831	0.437014262	5.24417114			
T3	3	V	827025.5227	1152495.501	44.83900385	129.913204	84.61209676	109.6555518	-0.69698	-1.420468	3.58178777	1213.260745	95.58490019	72.20976394	46.98733075	10.30114738	214.7819949	194.2676486	0.476856841	6.008396193			
T3	4	V	827024.5315	1152495.368	103.0090606	370.2499305	178.0842503	56.51074156	8.523714	-2.681257	2.178220187	1011.257727	40.94707163	83.76797683	32.68428998	1.211581611	157.3993384	234.5949919	0.452564497	5.611799768			
T3	5	V	827023.5404	1152495.236	81.92233758	245.122615	228.6155905	228.4418762	-4.643304	-5.239045	5.026905937	1458.384489	107.7949157	93.95129914	58.94740982	11.40870916	260.6936247	457.0574667	0.571484734	7.048311714			
T3	6	V	827022.5493	1152495.103	79.54709339	164.4145427	165.8330973	83.68491193	-0.198442	-3.081643	1.487503187	910.3466043	60.08809844	66.46868376	41.16266301	2.35044884	167.7194452	249.5180092	0.553410579	6.825397143			
T3	7	V	827021.5581	1152494.97	72.16498238	184.5652126	132.9084767	159.9197443	-1.289215	-2.169411	3.326008584	1577.427344	76.92225806	95.6605913	54.63823693	4.603367472	227.2210863	292.828221	0.475888705	6.757619608			
T3	8	V	827020.567	1152494.837	98.87876063	201.5597836	174.4974108	114.0306035	0.425376	-2.700666	2.586104254	971.3092774	45.57088315	100.0673083	33.47995114	1.482853874	179.1181426	288.5280143	0.443910952	5.77084237			
T3	9	V	827019.5759	1152494.704	70.66351297	209.1243775	206.3699134	195.3487624	-4.354671	-4.846657	6.803190731	1367.822056	108.0902512	95.98229058	53.49034423	12.34407742	257.562886	401.7186758	0.570438218	6.560039511			
T3	10	V	827018.5847	1152494.571	68.83315733	173.3524661	149.7621932	62.99794404	1.05091	-2.890323	1.832707331	761.3028122	44.79958781	70.33462377	28.66535904	3.252051526	143.7995706	212.7601372	0.550005984	6.783407141			
T3	11	V	827017.5936	1152494.438	108.8215874	366.7271086	298.0196981	287.835907	-3.939532	-6.757075	5.41172093	1679.615196	117.0186945	120.4277916	84.94030407	5.794031588	322.3867902	585.8556051	0.558787129	7.264232673			
T3	12	V	827016.6025	1152494.305	70.85172499	249.036495	158.612836	103.0744393	2.078605	-3.134325	4.177611015	1093.19921	53.67245722	151.1729105	41.10406458	5.543843925	245.9494323	261.6872753	0.5308297	6.635371245			
T3	13	V	827015.6114	1152494.172	68.64471017	206.4929872	177.0319163	193.0490136	-3.39083	-3.870972	9.964204996	1414.837517	92.76719735	79.24315832	67.55308118	6.275053105	239.5634369	370.0809299	0.656991702	7.977756382			
T3	14	V	827014.6202	1152494.04	90.82001742	409.8950897	190.2422386	200.9591167	3.911205	-3.550794	8.249577693	1343.482129	74.34896519	105.6824527	62.53013732	7.377444311	242.5615552	391.2013553	0.963249308	11.20871922			
T3	15	V	827013.6291	1152493.907	94.52260204	192.7128947	242.4904286	194.8962316	-5.362542	-5.284565	8.160354937	1362.04119	70.65011065	87.34361049	47.80005931	5.729756894	205.7937805	437.3866602	0.659815734	7.54075124			
T3	16	V	827012.638	1152493.774	90.01259035	585.4099567	192.1521141	326.1621244	5.611011	-3.64784	11.56004719	1147.362851	81.71863287	144.4272018	50.52617381	6.888534124	276.6720085	518.3142385	0.501382037	6.768657493			
T3	17	V	827011.6468	1152493.641	55.52277871	127.0182404	158.1567787	157.2285911	-4.744441	-3.6655	9.523560375	1737.198028	135.2778302	127.2705271	79.33405674	10.03331952	341.882414	315.3853698	0.747955567	10.00390571			
T3	18	V	827010.6557	1152493.508	91.41006027	268.0175689	234.0296294	115.1838839	0.36479	-5.093556	9.343688728	810.6354368	37.44678756	108.217777	31.22582989	3.400959988	176.8903945	349.2135133	0.61671575	8.193509247			
T3	19	V	827009.6646	1152493.375	58.549503	100.6029752	132.5664488	112.1116257	-3.054486	-2.643462	5.303920792	1498.370245	57.05969916	60.82070098	32.0871642	6.778302575	149.9675643	244.6780745	NA	NA			
T3	20	V	827008.6734	1152493.242	82.24886857	305.5563896	114.1267102	30.85025177	8.672439	-1.138494	0	760.9202991	27.93275282	44.49438662	25.38313155	1.188863558	97.81027099	144.976962	0.456244597	5.109939487			
T3	21	V	827007.6823	1152493.109	58.44823166	127.7801709	149.7566278	177.3447285	-5.031177	-3.261014	2.299158784	1775.699617	114.2445802	108.9707446	67.58202386	4.924359689	290.7973487	327.1013563	0.474956322	6.744379773			
T3	22	V	827006.6912	1152492.976	102.8072039	349.6075835	199.605287	69.12474637	6.56017	-3.457074	2.374697803	1497.373929	106.8344966	208.3108938	58.57482394	5.909937214	373.7202143	268.7300334	0.544742998	6.446125472			
T3	23	V	827005.7	1152492.844	81.86451234	138.3227967	174.3735775	133.2918232	-3.124218	-3.303895	4.572961955	1352.895584	137.450705	92.6379505	63.98136576	10.93892596	294.0700213	307.6654007	0.569433996	6.548490956			
